"","Specimen_Number","Collection","Lot_Number","Collector","Ecoregion","County","Location","Site","Land_Category","Island_Size","SoCal_Group","MPA","Latitude","Longitude","Mean_SST","Mean_SST_Sdev","Year","Season","Month","Epoch","Formation","Length_mm","Width_mm","Globosity_WoverL","Aperture_mm","Thickness_mm","Habitat","Depth","BRY","BAR","LMP","TWS","COR","ALG","SCR","BOR_TAP","BOR_STR","BOR_INC","Image_url","Specimens_per_Lot"
"2739",1750,"LACM-M-IP","5868.8",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",23.99,13.05,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,5
"2740",1751,"LACM-M-IP","5868.8",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",24.92,13.63,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2741",1752,"LACM-M-IP","5868.8",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",23.14,12.9,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2742",1753,"LACM-M-IP","5868.8",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",23.84,13.76,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2743",1754,"LACM-M-IP","5868.9",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",19.49,10.36,0.53,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2744",1755,"LACM-M-IP","5868.9",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",17.77,10.03,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2745",1756,"LACM-M-IP","5868.9",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",16.35,9.29,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,5
"2746",1757,"LACM-M-IP","5868.9",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",17.58,10.05,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2747",1758,"LACM-M-IP","5868.9",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",20.41,12.36,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2748",1759,"LACM-M-IP","42042.1",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",20.9,11.02,0.53,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,5
"2749",1760,"LACM-M-IP","42042.1",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",12.79,7.12,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2750",1761,"LACM-M-IP","42042.1",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",23.5,13.09,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,5
"2751",1762,"LACM-M-IP","42042.1",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",14,8.23,0.59,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2752",1763,"LACM-M-IP","42042.1",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",14,8.8,0.63,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2753",1764,"LACM-M-IP","41675.91",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",21.16,10.4,0.49,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2754",1765,"LACM-M-IP","41675.91",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",24.97,13.79,0.55,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,5
"2755",1766,"LACM-M-IP","41675.91",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",12.97,7.4,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2756",1767,"LACM-M-IP","41675.91",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",12,6.97,0.58,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,5
"2757",1768,"LACM-M-IP","41675.91",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",11.58,6.95,0.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2758",1769,"LACM-M-IP","4890.36",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",32.37,17.33,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2759",1770,"LACM-M-IP","4890.36",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",12.23,6.77,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2760",1771,"LACM-M-IP","4890.36",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",21.75,12.55,0.58,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,NA,4
"2761",1772,"LACM-M-IP","4890.36",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara Fm",14.15,8.41,0.59,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2762",1773,"LACM-M-IP","31329.56",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara",21.81,10.88,0.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2763",1774,"LACM-M-IP","31329.56",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara",23.61,12.36,0.52,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2764",1775,"LACM-M-IP","31329.56",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara",24,12.72,0.53,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,4
"2765",1776,"LACM-M-IP","31329.56",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara: Rincon ",NA,NA,"Santa Barbara",NA,34.38,-119.48,12.24,4.4505,NA,NA,NA,"Pleistocene","Santa Barbara",22.27,12.09,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2766",1716,"LACM-M-IP","2695.3",NA,"Northern California","Santa Barbara","SB","Santa Barbara: Isla Vista",NA,NA,"Santa Barbara",NA,34.41,-119.87,11.99,4.3976,NA,NA,NA,"Pleistocene","Goleta Terrace",18.44,10.04,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2767",1717,"LACM-M-IP","2695.3",NA,"Northern California","Santa Barbara","SB","Santa Barbara: Isla Vista",NA,NA,"Santa Barbara",NA,34.41,-119.87,11.99,4.3976,NA,NA,NA,"Pleistocene","Goleta Terrace",19.39,10.69,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2768",1718,"LACM-M-IP","2695.3",NA,"Northern California","Santa Barbara","SB","Santa Barbara: Isla Vista",NA,NA,"Santa Barbara",NA,34.41,-119.87,11.99,4.3976,NA,NA,NA,"Pleistocene","Goleta Terrace",18,9.94,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2769",1719,"LACM-M-IP","2695.3",NA,"Northern California","Santa Barbara","SB","Santa Barbara: Isla Vista",NA,NA,"Santa Barbara",NA,34.41,-119.87,11.99,4.3976,NA,NA,NA,"Pleistocene","Goleta Terrace",14.61,8.24,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2770",1720,"LACM-M-IP","2695.3",NA,"Northern California","Santa Barbara","SB","Santa Barbara: Isla Vista",NA,NA,"Santa Barbara",NA,34.41,-119.87,11.99,4.3976,NA,NA,NA,"Pleistocene","Goleta Terrace",18.6,10.72,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2771",1721,"LACM-M-IP","41659.3",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara General Hospital",NA,NA,"Santa Barbara",NA,34.45,-119.78,11.99,4.3976,NA,NA,NA,"Pleistocene","Santa Barbara Fm",20.5,11.01,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2772",1722,"LACM-M-IP","41659.3",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara General Hospital",NA,NA,"Santa Barbara",NA,34.45,-119.78,11.99,4.3976,NA,NA,NA,"Pleistocene","Santa Barbara Fm",21.53,11.81,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2773",1723,"LACM-M-IP","41659.3",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara General Hospital",NA,NA,"Santa Barbara",NA,34.45,-119.78,11.99,4.3976,NA,NA,NA,"Pleistocene","Santa Barbara Fm",27.15,15.36,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2774",1724,"LACM-M-IP","41659.3",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara General Hospital",NA,NA,"Santa Barbara",NA,34.45,-119.78,11.99,4.3976,NA,NA,NA,"Pleistocene","Santa Barbara Fm",22.32,13.72,0.62,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,5
"2775",1725,"LACM-M-IP","40056.27",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara County Dump",NA,NA,"Santa Barbara",NA,34.45,-119.77,11.99,4.3976,NA,NA,NA,"Pleistocene","Santa Barbara Fm",16.61,9.04,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,3
"2776",1726,"LACM-M-IP","40056.27",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara County Dump",NA,NA,"Santa Barbara",NA,34.45,-119.77,11.99,4.3976,NA,NA,NA,"Pleistocene","Santa Barbara Fm",30.67,16.86,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,3
"2777",1727,"LACM-M-IP","40056.27",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara County Dump",NA,NA,"Santa Barbara",NA,34.45,-119.77,11.99,4.3976,NA,NA,NA,"Pleistocene","Santa Barbara Fm",16,9.31,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,3
"2778",1728,"LACM-M-IP","41659.3",NA,"Southern California Bight","Santa Barbara","SB","Santa Barbara County Dump",NA,NA,"Santa Barbara",NA,34.45,-119.77,11.99,4.3976,NA,NA,NA,"Pleistocene","Santa Barbara Fm",23.99,12.7,0.53,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2779",2003,"LACM-M-IP","25824.1",NA,"Southern California Bight","Baja California","SBC","Isla de Cedros",NA,NA,NA,NA,28.2,-115.2,15.07,4.4243,NA,NA,NA,"Pleistocene","Quaternary terrace",20.82,11.06,0.53,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,3
"2780",2004,"LACM-M-IP","25824.1",NA,"Southern California Bight","Baja California","SBC","Isla de Cedros",NA,NA,NA,NA,28.2,-115.2,15.07,4.4243,NA,NA,NA,"Pleistocene","Quaternary terrace",14.05,7.75,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,3
"2781",2005,"LACM-M-IP","25824.1",NA,"Southern California Bight","Baja California","SBC","Isla de Cedros",NA,NA,NA,NA,28.2,-115.2,15.07,4.4243,NA,NA,NA,"Pleistocene","Quaternary terrace",24.57,13.67,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,3
"2782",1777,"LACM-M-IP","5068.29",NA,"Southern California Bight","Santa Barbara","SBI","Santa Barbara Island, Santa Barbara Co., California",NA,"Small","SBI",NA,33.48,-119.04,13,4.7235,NA,NA,NA,"Pleistocene","Quaternary terrace",12.08,6.56,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2783",1778,"LACM-M-IP","5068.29",NA,"Southern California Bight","Santa Barbara","SBI","Santa Barbara Island, Santa Barbara Co., California",NA,"Small","SBI",NA,33.48,-119.04,13,4.7235,NA,NA,NA,"Pleistocene","Quaternary terrace",10.8,6.3,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2784",1779,"LACM-M-IP","5068.29",NA,"Southern California Bight","Santa Barbara","SBI","Santa Barbara Island, Santa Barbara Co., California",NA,"Small","SBI",NA,33.48,-119.04,13,4.7235,NA,NA,NA,"Pleistocene","Quaternary terrace",10.64,6.38,0.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2785",1780,"LACM-M-IP","5068.29",NA,"Southern California Bight","Santa Barbara","SBI","Santa Barbara Island, Santa Barbara Co., California",NA,"Small","SBI",NA,33.48,-119.04,13,4.7235,NA,NA,NA,"Pleistocene","Quaternary terrace",9.71,5.88,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2786",1781,"LACM-M-IP","5068.29",NA,"Southern California Bight","Santa Barbara","SBI","Santa Barbara Island, Santa Barbara Co., California",NA,"Small","SBI",NA,33.48,-119.04,13,4.7235,NA,NA,NA,"Pleistocene","Quaternary terrace",10.48,6.67,0.64,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2787",1782,"LACM-M-IP","5068.69",NA,"Southern California Bight","Santa Barbara","SBI","Santa Barbara Island, Santa Barbara Co., California",NA,"Small","SBI",NA,33.48,-119.04,13,4.7235,NA,NA,NA,"Pleistocene","Quaternary terrace",20.05,10.97,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2788",1783,"LACM-M-IP","5068.69",NA,"Southern California Bight","Santa Barbara","SBI","Santa Barbara Island, Santa Barbara Co., California",NA,"Small","SBI",NA,33.48,-119.04,13,4.7235,NA,NA,NA,"Pleistocene","Quaternary terrace",20.57,11.58,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2789",1784,"LACM-M-IP","5068.69",NA,"Southern California Bight","Santa Barbara","SBI","Santa Barbara Island, Santa Barbara Co., California",NA,"Small","SBI",NA,33.48,-119.04,13,4.7235,NA,NA,NA,"Pleistocene","Quaternary terrace",18.72,10.67,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2790",1785,"LACM-M-IP","5068.69",NA,"Southern California Bight","Santa Barbara","SBI","Santa Barbara Island, Santa Barbara Co., California",NA,"Small","SBI",NA,33.48,-119.04,13,4.7235,NA,NA,NA,"Pleistocene","Quaternary terrace",24.1,14.31,0.59,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2791",1786,"LACM-M-IP","5068.69",NA,"Southern California Bight","Santa Barbara","SBI","Santa Barbara Island, Santa Barbara Co., California",NA,"Small","SBI",NA,33.48,-119.04,13,4.7235,NA,NA,NA,"Pleistocene","Quaternary terrace",18.24,10.99,0.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2792",1787,"LACM-M-IP","12007.17",NA,"Southern California Bight","Los Angeles","SCI","San Clemente Island: Eel point",NA,"Medium","SCI",NA,32.92,-118.55,13.48,4.8158,NA,NA,NA,"Pleistocene","Eel Point Terrace",9.76,5.26,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2793",1788,"LACM-M-IP","12007.17",NA,"Southern California Bight","Los Angeles","SCI","San Clemente Island: Eel point",NA,"Medium","SCI",NA,32.92,-118.55,13.48,4.8158,NA,NA,NA,"Pleistocene","Eel Point Terrace",28.32,16.24,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2794",1789,"LACM-M-IP","12007.17",NA,"Southern California Bight","Los Angeles","SCI","San Clemente Island: Eel point",NA,"Medium","SCI",NA,32.92,-118.55,13.48,4.8158,NA,NA,NA,"Pleistocene","Eel Point Terrace",21.6,12.8,0.59,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2795",1790,"LACM-M-IP","12007.17",NA,"Southern California Bight","Los Angeles","SCI","San Clemente Island: Eel point",NA,"Medium","SCI",NA,32.92,-118.55,13.48,4.8158,NA,NA,NA,"Pleistocene","Eel Point Terrace",21.46,12.74,0.59,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2796",1919,"LACM-M-IP","10167.44",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.69,-117.25,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",11.81,5.61,0.48,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,8
"2797",1920,"LACM-M-IP","10167.44",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.69,-117.25,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",11.9,5.75,0.48,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,8
"2798",1921,"LACM-M-IP","10167.44",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.69,-117.25,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",29.24,14.73,0.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,8
"2799",1922,"LACM-M-IP","10167.44",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.69,-117.25,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",25.55,12.93,0.51,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,8
"2800",1923,"LACM-M-IP","10167.44",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.69,-117.25,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",15.1,8.2,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,8
"2801",1924,"LACM-M-IP","10167.44",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.69,-117.25,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",14.56,8.06,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,8
"2802",1925,"LACM-M-IP","10167.44",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.69,-117.25,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",9.12,5.05,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,8
"2803",1926,"LACM-M-IP","10167.44",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.69,-117.25,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",11.01,6.19,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,8
"2804",1907,"LACM-M-IP","2656.1",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.71,-117.26,14.37,7.6963,NA,NA,NA,"Pleistocene","Nestor Terrace",16.18,8.78,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2805",1908,"LACM-M-IP","2656.1",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.71,-117.26,14.37,7.6963,NA,NA,NA,"Pleistocene","Nestor Terrace",24.42,13.61,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2806",1909,"LACM-M-IP","2656.1",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.71,-117.26,14.37,7.6963,NA,NA,NA,"Pleistocene","Nestor Terrace",18,10.16,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2807",1910,"LACM-M-IP","2656.1",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.71,-117.26,14.37,7.6963,NA,NA,NA,"Pleistocene","Nestor Terrace",15.58,9.01,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2808",1911,"LACM-M-IP","7235.1",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.71,-117.26,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",21.52,11,0.51,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,3
"2809",1912,"LACM-M-IP","7235.1",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.71,-117.26,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",16.08,8.26,0.51,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,3
"2810",1913,"LACM-M-IP","7235.1",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.71,-117.26,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",26.54,15.68,0.59,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,3
"2811",1914,"LACM-M-IP","23605.146",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.72,-117.26,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",21.48,11.43,0.53,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2812",1915,"LACM-M-IP","23605.146",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.72,-117.26,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",22.27,12.02,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2813",1916,"LACM-M-IP","23605.146",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.72,-117.26,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",22.95,12.72,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2814",1917,"LACM-M-IP","23605.146",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.72,-117.26,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",24.1,13.36,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2815",1918,"LACM-M-IP","23605.146",NA,"Southern California Bight","San Diego","SD","Point Loma",NA,NA,"San Diego",NA,32.72,-117.26,14.37,7.6963,NA,NA,NA,"Pleistocene","Quaternary terrace",19.97,11.21,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,5
"2816",1903,"LACM-M-IP","30145.1",NA,"Southern California Bight","San Diego","SD","San Diego: Tourmaline ",NA,NA,"San Diego",NA,32.81,-117.26,14.27,8.2142,NA,NA,NA,"Pleistocene","Nestor Terrace",21.22,11.9,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2817",1904,"LACM-M-IP","30145.1",NA,"Southern California Bight","San Diego","SD","San Diego: Tourmaline ",NA,NA,"San Diego",NA,32.81,-117.26,14.27,8.2142,NA,NA,NA,"Pleistocene","Nestor Terrace",22.9,12.88,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2818",1905,"LACM-M-IP","30145.1",NA,"Southern California Bight","San Diego","SD","San Diego: Tourmaline ",NA,NA,"San Diego",NA,32.81,-117.26,14.27,8.2142,NA,NA,NA,"Pleistocene","Nestor Terrace",24.6,13.97,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2819",1906,"LACM-M-IP","30145.1",NA,"Southern California Bight","San Diego","SD","San Diego: Tourmaline ",NA,NA,"San Diego",NA,32.81,-117.26,14.27,8.2142,NA,NA,NA,"Pleistocene","Nestor Terrace",16.22,9.96,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
"2820",1896,"LACM-M-IP","10032.43",NA,"Southern California Bight","Orange","SLA","Dana Point",NA,NA,"Los Angeles",NA,33.49,-117.71,13.73,6.7784,NA,NA,NA,"Pleistocene","Quaternary terrace",24.31,11.9,0.49,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,4
